id,company_name,product_name,composition,highest_similarity_ids
1112,SHISEIDO,スーパーキープベース,"水,シクロペンタシロキサン,メトキシケイヒ酸エチルヘキシル,酸化亜鉛,エタノール,シリカ,ジメチコン,カプリリルメチコン,酸化チタン,ＰＥＧ／ＰＰＧ－１７／４ジメチルエーテル,ビスエチルヘキシルオキシフェノールメトキシフェニルトリアジン,ＰＥＧ－１００水添ヒマシ油,アモジメチコン,エチルヘキシルトリアゾン,ラベンダー油,ポリメタクリル酸メチル,ＰＰＧ－１７,イソステアリン酸,トリエトキシカプリリルシラン,ＰＥＧ－１０ジメチコン,含水シリカ,（ジメチルアクリルアミド／アクリロイルジメチルタウリンＮａ）クロスポリマー,セスキイソステアリン酸ソルビタン,サクシノグリカン,メタリン酸Ｎａ,ＥＤＴＡ－２Ｎａ,クエン酸,クエン酸Ｎａ,ジステアリルジモニウムクロリド,ＢＨＴ,ピロ亜硫酸Ｎａ,オレンジ油,トコフェロール,パルミチン酸デキストリン,フェノキシエタノール,硫酸Ｂａ,酸化鉄,マイカ商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","995, 353, 87"
1113,SHISEIDO,ミネラルベース CC,"水,シクロメチコン,ジメチコン,ＤＰＧ,酸化チタン,メトキシケイヒ酸エチルヘキシル,ＰＥＧ－１０ジメチコン,エタノール,水添ポリデセン,ポリメタクリル酸メチル,ジステアルジモニウムヘクトライト,メタクリル酸メチルクロスポリマー,水酸化Ａｌ,ステアリン酸,ＥＤＴＡ－３Ｎａ,ＢＨＴ,シリカ,テトラヒドロテトラメチルシクロテトラシロキサン,テトラデセン,タルク,トコフェロール,酸化スズ,ハイドロゲンジメチコン,フェノキシエタノール,酸化鉄商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1111, 353, 888"
1178,SHISEIDO,コントロールベース,"水,グリセリン,ＤＰＧ,ＢＧ,メトキシケイヒ酸エチルヘキシル,オレフィンオリゴマー,ジメチコン,エチルヘキサン酸セチル,セテアリルアルコール,ステアリン酸グリセリル（ＳＥ）,ＰＥＧ-６,ＰＥＧ-３２,キサンタンガム,ヒアルロン酸Ｎａ,ベントナイト,水酸化クロム,ステアリン酸,ステアリン酸ＰＥＧ-５グリセリル,シリカ,イソステアリン酸,ベヘン酸,オクチルドデセス-２０,セルロースガム,ケイ酸（Ｎａ／Ｍｇ）,水酸化Ｋ,メタリン酸Ｎａ,タルク,水酸化Ａｌ,ＢＨＴ,フェノキシエタノール,酸化チタン,酸化鉄商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1111, 1113, 807"
1181,SHISEIDO,との粉 黄,"パイロフェライト,ＰＥＧ-６,ＰＥＧ-３２,ミネラルオイル,アラビアゴム,セスキオレイン酸ソルビタン,ポリソルベート８０,トコフェロール,デヒドロ酢酸Ｎａ,安息香酸Ｎａ,香料,酸化チタン,酸化鉄商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1178, 532, 531"
1182,SHISEIDO,との粉 茶,"パイロフェライト,ＰＥＧ-６,ＰＥＧ-３２,ミネラルオイル,アラビアゴム,セスキオレイン酸ソルビタン,ポリソルベート８０,トコフェロール,デヒドロ酢酸Ｎａ,安息香酸Ｎａ,香料,酸化チタン,酸化鉄商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1178, 532, 531"
1185,SHISEIDO,トゥインクルバームアイズ PK483,"シクロヘキサシロキサン,水添ポリデセン,ミリスチン酸イソプロピル,パルミチン酸デキストリン,（ビニルジメチコン／メチコンシルセスキオキサン）クロスポリマー,メタクリル酸メチルクロスポリマー,ネオペンタン酸イソデシル,ジフェニルシロキシフェニルトリメチコン,ホウケイ酸（Ｃａ／Ａｌ）,カオリン,ＰＥＧ－１０ジメチコン,リン酸２Ｃａ,酸化亜鉛,月見草油,オリーブ果実油,スクワラン,ＤＰＧ,ハイドロゲンジメチコン,トコフェロール,水酸化Ａｌ,シメチコン,酸化スズ,テトラヒドロテトラメチルシクロテトラシロキサン,テトラデセン,（＋／－）マイカ,酸化チタン,酸化鉄,合成金雲母,グンジョウ,赤２２６商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1113, 1111, 443"
1186,SHISEIDO,トゥインクルバームアイズ BR382,"シクロヘキサシロキサン,水添ポリデセン,ミリスチン酸イソプロピル,パルミチン酸デキストリン,（ビニルジメチコン／メチコンシルセスキオキサン）クロスポリマー,メタクリル酸メチルクロスポリマー,ネオペンタン酸イソデシル,ジフェニルシロキシフェニルトリメチコン,ホウケイ酸（Ｃａ／Ａｌ）,カオリン,ＰＥＧ－１０ジメチコン,リン酸２Ｃａ,酸化亜鉛,月見草油,オリーブ果実油,スクワラン,ＤＰＧ,ハイドロゲンジメチコン,トコフェロール,水酸化Ａｌ,シメチコン,酸化スズ,テトラヒドロテトラメチルシクロテトラシロキサン,テトラデセン,（＋／－）マイカ,酸化チタン,酸化鉄,合成金雲母,グンジョウ,赤２２６商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1113, 1111, 443"
1187,SHISEIDO,トゥインクルバームアイズ BE281,"シクロヘキサシロキサン,水添ポリデセン,ミリスチン酸イソプロピル,パルミチン酸デキストリン,（ビニルジメチコン／メチコンシルセスキオキサン）クロスポリマー,メタクリル酸メチルクロスポリマー,ネオペンタン酸イソデシル,ジフェニルシロキシフェニルトリメチコン,ホウケイ酸（Ｃａ／Ａｌ）,カオリン,ＰＥＧ－１０ジメチコン,リン酸２Ｃａ,酸化亜鉛,月見草油,オリーブ果実油,スクワラン,ＤＰＧ,ハイドロゲンジメチコン,トコフェロール,水酸化Ａｌ,シメチコン,酸化スズ,テトラヒドロテトラメチルシクロテトラシロキサン,テトラデセン,（＋／－）マイカ,酸化チタン,酸化鉄,合成金雲母,グンジョウ,赤２２６商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1113, 1111, 443"
1188,SHISEIDO,トゥインクルバームアイズ 1,"シクロヘキサシロキサン,水添ポリデセン,ミリスチン酸イソプロピル,パルミチン酸デキストリン,（ビニルジメチコン／メチコンシルセスキオキサン）クロスポリマー,メタクリル酸メチルクロスポリマー,ネオペンタン酸イソデシル,ジフェニルシロキシフェニルトリメチコン,ホウケイ酸（Ｃａ／Ａｌ）,カオリン,ＰＥＧ－１０ジメチコン,リン酸２Ｃａ,酸化亜鉛,月見草油,オリーブ果実油,スクワラン,ＤＰＧ,ハイドロゲンジメチコン,トコフェロール,水酸化Ａｌ,シメチコン,酸化スズ,テトラヒドロテトラメチルシクロテトラシロキサン,テトラデセン,（＋／－）マイカ,酸化チタン,酸化鉄,合成金雲母,グンジョウ,赤２２６商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1113, 1111, 443"
1217,SHISEIDO,アイベーシックス 01,"イソドデカン,ジステアルジモニウムヘクトライト,ミツロウ,カルナウバロウ,オゾケライト,タルク,ラノリン脂肪酸,パルミチン酸エチルヘキシル,炭酸プロピレン,メチルパラベン,フェノキシエタノール,パルミチン酸アスコルビル,ミリスチン酸イソプロピル,プロピルパラベン,サフラワー油,アロエベラ葉エキス,パルミチン酸レチノール,トコフェロール,アイブライトエキス,ヤグルマギク花エキス,カミツレ花エキス,（+/-）,酸化チタン,マイカ,酸化鉄,グンジョウ,オキシ塩化ビスマス,コンジョウ商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","807, 806, 888"
1218,SHISEIDO,アイベーシックス 02,"イソドデカン,ジステアルジモニウムヘクトライト,ミツロウ,カルナウバロウ,オゾケライト,タルク,ラノリン脂肪酸,パルミチン酸エチルヘキシル,炭酸プロピレン,メチルパラベン,フェノキシエタノール,パルミチン酸アスコルビル,ミリスチン酸イソプロピル,プロピルパラベン,サフラワー油,アロエベラ葉エキス,パルミチン酸レチノール,トコフェロール,アイブライトエキス,ヤグルマギク花エキス,カミツレ花エキス,（+/-）,酸化チタン,マイカ,酸化鉄,グンジョウ,オキシ塩化ビスマス,コンジョウ商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","807, 806, 888"
1219,SHISEIDO,アイベーシックス 03,"イソドデカン,ジステアルジモニウムヘクトライト,ミツロウ,カルナウバロウ,オゾケライト,タルク,ラノリン脂肪酸,パルミチン酸エチルヘキシル,炭酸プロピレン,メチルパラベン,フェノキシエタノール,パルミチン酸アスコルビル,ミリスチン酸イソプロピル,プロピルパラベン,サフラワー油,アロエベラ葉エキス,パルミチン酸レチノール,トコフェロール,アイブライトエキス,ヤグルマギク花エキス,カミツレ花エキス,（+/-）,酸化チタン,マイカ,酸化鉄,グンジョウ,オキシ塩化ビスマス,コンジョウ商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","807, 806, 888"
441,SHISEIDO,BBコンパクト フォー スポーツ QD ライト,"酸化チタン,シクロヘキサシロキサン,水,ジメチコン,ＤＰＧ,シリカ,メトキシケイヒ酸エチルヘキシル,酸化亜鉛,オクトクリレン,コメヌカロウ,ビスブチルジメチコンポリグリセリル－３,ＰＥＧ－１０ジメチコン,水酸化Ａｌ,グリセリン,ポリメチルシルセスキオキサン,ナイロン－１２,ＰＣＡジメチコン,ＰＥＧ／ＰＰＧ－１４／７ジメチルエーテル,トリメチルシロキシケイ酸,レシチン,甘草フラボノイド,ビスＰＥＧ－１８メチルエーテルジメチルシラン,パラフィン,ハイドロゲンジメチコン,アルミナ,ジステアリルジモニウムクロリド,テトラヒドロテトラメチルシクロテトラシロキサン,トリエトキシカプリリルシラン,パルミチン酸,ジステアルジモニウムヘクトライト,タルク,メタクリル酸メチルクロスポリマー,テトラデセン,マイクロクリスタリンワックス,トコフェロール,イソプロパノール,メントキシプロパンジオール,ＢＨＴ,ステアリン酸,エチルパラベン,メチルパラベン,香料,酸化鉄,マイカ商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。","1111, 1113, 807"
